gid,PC1,PC2,PC3,PC4
PI_176527,-0.0386542534718995,-0.00807542536382384,-0.0401089357549783,0.0108100903420353
PI_176528,-0.038033111589053,-0.000727664919633695,-0.0481952871481089,-0.00713019683948364
PI_230180,-0.0153190207720488,0.00646199235790813,-0.0123454988883822,-0.0126529557868824
PI_141661,-0.0230058966476426,0.00677272556148449,-0.0433122471881622,-0.0157658731974814
PI_141667,-0.0364261099998783,-7.48170208969071e-05,-0.0487875747724917,-0.00136990777590538
PI_407385,0.0309684458268961,0.0468865922321973,-0.0245815948410753,-0.0433732498049457
PI_249914,-0.00777677369122273,0.0139820503599103,-0.0229457770744291,0.0102532302988222
PI_407383,0.0390428355259008,0.0415997068387532,-0.000750764489696799,-0.0438545790137844
G_31130,-0.0303009632818503,-0.00804909033389901,-0.027909977101391,0.0449608768727234
G_31131,-0.0141137299945162,-0.00819497885493759,-0.0260046573849698,0.036978182233927
G_31133,-0.0275269958065776,-0.00613992005238228,-0.0203858423870145,0.0335721400154352
G_31128,0.00132720245846758,0.0025359885321137,-0.0357575691551345,-0.0100011111842841
G_31129,-0.00645493108887218,-0.00945808854697129,-0.0133977000463278,0.037294123855701
PI_223438,-0.0192336278933987,0.00643352324995176,-0.0306337859910899,-0.0122887081022969
PI_199031,-0.0593984915139334,-0.0182529265159706,-0.0398582622765125,0.0128567580408324
PI_177365,-0.0265918999966583,0.00512689396540573,-0.0571239029239893,-0.00737829696710521
PI_349348,0.00483476900992913,0.0244692084390362,-0.0236892393111443,0.029203639453159
PI_349347,0.035684983977778,0.0385940048375376,-0.0103419703149777,0.108049300607651
PI_199032,-0.0517093976676561,-0.0163514797218755,-0.0317575264764412,0.024361556343351
PI_325133,0.0641410095040788,0.0666111230244893,0.0153537527647911,-0.115916849643408
PI_177367,-0.00721811879467204,0.0230039368304837,-0.0595699843079265,0.00158652391824732
PI_500520,-0.0159033318892543,-0.0326636415566419,0.1057575516587,-0.0243945514528474
PI_500521,-0.0302902990692286,-0.0410964433645904,0.104051005689273,0.000469203371664121
PI_224670,0.00786205622969408,0.0318059028026378,-0.0278218380439597,-0.0516233916451831
PI_500523,-0.0270410972001484,-0.0485717594435568,0.128621276543151,0.00717332344155601
PI_500528,-0.0322160618886348,-0.0398777854753405,0.117041306755391,-0.00358987515403747
PI_500529,-0.0241163563692373,-0.0281882352584691,0.0731087103742976,0.000226257471634459
PI_349350,0.0413958495648985,0.034336991679886,0.00212280666549353,0.101076587435777
PI_500524,-0.0203018454200069,-0.0299807174746051,0.106564401371724,-0.0185215336251179
PI_500525,-0.0316087079176619,-0.0501675288249809,0.126170350405327,0.00300782619445171
PI_500526,-0.0247314859792753,-0.042708012509584,0.115546543466334,0.00663926810552008
PI_181879,-0.0515833118694308,-0.0132664912941474,-0.0380983460909036,0.00855191022222718
G_27892,-0.0265323591538958,-0.00693077926986955,-0.0144686951093983,0.0167597594104315
PI_181877,-0.0634054360540462,-0.020544431767688,-0.0279983657554183,0.0115260009461286
G_27894,-0.0126287119102562,-0.02883988642475,0.0422353517053572,-0.0138940490631537
PI_93034,0.00637229838240399,0.000251549521889703,-0.000708415098531278,-0.019916357500497
PI_165001,-0.0362046391190755,0.00307266706399565,-0.0425820336559799,-0.00939546005467103
PI_500510,-0.0263742152604819,-0.0423192906138618,0.118939791170787,-0.00862485018880677
PI_245142,0.00244782118292,0.0256735537566275,-0.0290836012813186,-0.0244098909237625
PI_224669,0.0324693021783136,0.0558995923927276,-0.0141599038451032,-0.0666865057570441
PI_500517,-0.0205784675127741,-0.0430182726479551,0.112342554575346,-0.00649497993304412
PI_500513,-0.0193534521948175,-0.0370963572359683,0.0983046485611827,-0.00246304392144153
PI_165005,-0.0345612155440561,-0.0112232052221997,-0.0314480450987301,0.0117718481029698
PI_181751,-0.0688961393233132,-0.0230843567975404,-0.0302834474692405,0.00999669402605288
PI_500515,-0.0302119249842923,-0.0379203014392858,0.105375199582231,-0.00488015768879018
PI_174191,-0.0541445490075978,-0.0198077008797859,-0.032426022991889,0.000647555955312698
G_27743,0.00210208098601551,-0.000254750482454134,-0.0154776331985892,0.00439920133600145
G_33181,0.0147141515309304,0.00845757002419611,-0.0186464316343423,-0.00437806140727459
PI_120440,0.00978806440147209,-0.0025733454551132,-0.00722501931456048,-0.0340740990496167
G_26542,0.0457379919141484,0.0506175645822043,0.00126066169370403,-0.0667547543077936
G_26544,0.0425348717429466,0.0448841350550771,-0.0100125845496824,-0.0555962128823165
PI_500531,-0.0203189137276468,-0.0504708121625399,0.136859543235155,-0.0183412800763976
PI_500532,-0.0235238203885284,-0.0439940744406535,0.111238570392527,-0.000860109688826852
PI_500533,-0.0383458159121288,-0.0423598452066273,0.117338561893942,-0.000234257041910952
G_23034,0.0509130898255101,0.034774989160163,-0.0275419228737841,-0.0537682101003476
PI_223353,-0.00487588302599362,0.0152959994894943,-0.0304946936242142,0.0089461064255214
G_11299,0.0082626992523872,0.01323783955437,-0.0163250724564188,-0.0176206327227195
G_23151,0.0416603439245703,0.0267800592154121,-0.0240833238345692,-0.0615824187470489
PI_165027,-0.00769652447741371,0.0164217097722423,-0.0276173761048557,0.0535568221629221
PI_178891,-0.00985549682329373,0.0136334962217248,-0.0107459432043022,-0.0253376463689233
PI_500444,-0.0181265437555856,-0.0269002234384879,0.0862050968827921,-0.0154979493083035
PI_500445,-0.019349859002581,-0.0454678755897636,0.104076092543038,-0.0171065816341048
PI_500446,-0.0127379293344252,-0.0272811386664545,0.0954628871574956,-0.00784579420742093
PI_500448,-0.0264815837882161,-0.048521853469926,0.115674969601424,-0.0177714671316342
PI_174181,-0.0592146276643239,-0.0240620636835197,-0.0308212247846279,0.00171221633616436
PI_212009,0.236068571392547,-0.310042783158302,-0.096102526953094,-0.0156466648608548
PI_357906,-0.0325064709605648,-0.000284350082908621,-0.0412464069624532,-0.000802723859223893
PI_357907,-0.0336830834779442,-0.00076772556519214,-0.0433280729643927,0.0101404893637633
PI_357908,-0.0327105967782032,-0.00587923799455915,-0.0407469022742554,0.00341682932063314
PI_175126,0.0451964315009627,0.0337881153112424,0.00775420796233031,0.0239360585773455
PI_500471,-0.034841829850388,-0.0492605821981056,0.132216618274662,0.00294375341208739
G_32295,0.0915838191151425,-0.127524423048165,-0.0323307391353371,-0.00340215885305196
PI_175125,0.0617022397873388,0.0472520594195179,0.00419171028838115,-0.013279133801266
PI_175124,0.0209981101938694,0.0182112262050258,-0.00675671499721491,0.025729571049441
PI_500467,-0.0238487002754522,-0.0391306674854504,0.105947140569141,-0.0143635418337643
PI_500468,-0.0259205227637953,-0.0438871076180734,0.108789433018771,-0.0165026546620636
PI_494827,-0.0324207876615442,-0.0541860440736323,0.122941475345637,-0.00259131122473152
PI_500461,-0.0230209767069379,-0.0385514481948539,0.115069281115992,0.00147840939990514
PI_357902,-0.0480921658637435,-0.00906697850357928,-0.0481148454019274,0.00390239370975532
PI_357903,-0.041543559288178,-0.00727990813865544,-0.0400676082391857,-0.0158964838751714
PI_357905,-0.0343316390962448,-0.00279363148569901,-0.0360273678789891,-0.0115164102453214
PI_500469,-0.0212881612137251,-0.050079118301917,0.132738573400365,-0.0260457311006209
PI_357900,-0.060211326311406,-0.0189149184354849,-0.0337737424724424,0.00528251329354038
PI_357901,-0.0357161035640156,0.00306282123010116,-0.0465083853140213,0.00460391773642128
PI_178889,-0.0295097069283251,0.00538558871694727,-0.0538901480247586,-0.00809727022552495
PI_500460,-0.0231536389504292,-0.0459320685957257,0.115794255989876,-0.000983095275420065
PI_494830,-0.0343960653667648,-0.0628330755986128,0.164525749025522,0.00218526088209796
PI_500454,-0.0296107447511506,-0.0418763707076626,0.0904767223368176,-0.0108476047268057
PI_500456,-0.0268586931106012,-0.0422585945834288,0.0969716910321048,-0.0322172025018683
PI_500457,-0.0232068882773259,-0.0344776309512457,0.101329084691379,-0.0253770644741114
PI_500450,-0.0209671179495493,-0.0372411932448305,0.116115668647049,-0.0163659620334136
PI_494839,-0.0266338395151153,-0.0519951587627665,0.136350927582438,-0.0363329200003232
PI_500453,-0.0181181758413407,-0.0361944543078699,0.0929086971002862,-0.00364064181273226
PI_222188,-0.0206100645138044,0.00467684897038054,-0.0146215485520705,0.0375479383537381
PI_357915,-0.0162530429012304,0.0208529346968251,-0.0519372825634124,-0.0102378901067575
PI_500458,-0.0301867552413001,-0.0404644057784821,0.108786660446112,-0.00541822903458357
PI_500459,-0.0180752249509052,-0.036549884155069,0.11420950445315,-0.0160369126393546
PI_357910,-0.0445578017167754,-0.0142471971557712,-0.0318337027389635,0.00124842976927776
PI_357911,-0.0409007390127105,0.000939303384582739,-0.0365069558160318,0.00563407028725361
PI_357912,-0.03218366623963,0.00571553823881334,-0.0550174484916197,-0.00316099542084442
PI_302417,-0.0106873403312523,-0.0309233707738097,0.0867534179069371,0.0704565730703385
PI_137866,-0.0486542460174265,-0.00346411346062973,-0.042607414197373,-0.00245154545621383
PI_137861,-0.0320209620781527,-0.0051938538915903,-0.0284289048411502,-0.00171942687124146
PI_494840,-0.0242471186441102,-0.0359618627440241,0.100880527521806,-0.00156000757030096
PI_137862,0.00130614222350066,0.00858969347526704,-0.00463125698865999,0.0028379846028429
PI_137860,-0.0119055613138459,0.00874133406819053,-0.0352209404004225,-0.00981413528615461
PI_196845,-0.0261211841047865,0.00417030022120618,-0.0219684343975725,0.0134949374741866
G_30409,0.0131694590935801,0.0174653990024094,-0.0117939418128963,0.0621357872636068
G_30405,0.0481718204961208,0.0406950949074934,-0.00232659126430752,-0.0599824806396037
G_30406,0.0368613313543277,0.0412034081653251,-0.0154686888744791,-0.0512502706775251
G_30407,0.0296590886457697,0.0337757607455739,-0.0101952061009163,-0.0556983729126665
G_30649,-0.0169229518228054,-0.0163252529393623,0.0530748505342199,-0.0165670011133839
G_30408,0.0322176067744788,0.0371023566049784,-0.00808768810726688,-0.0521281224139629
G_29793,0.0032648431200151,-0.01077090565133,-0.00280527028718452,-0.00215055739614351
PI_184745,-0.0296141325912813,0.0102862914826683,-0.0483104206887216,-0.00121126040335045
G_29313,-0.0208943113855709,-0.012496294770902,-0.0187685958155039,0.0209822833553635
G_28224,0.0432173890364761,0.0350334753231547,-0.019375308763005,-0.0618706591668226
G_28106,0.0386049158646089,0.0448762268153704,-0.0129088026239126,-0.0549302875876286
G_29317,0.000943166894080004,0.0341259596426004,-0.0489585069176125,0.0154788377905452
G_28226,0.215918986904775,-0.280597801087526,-0.0841365424204814,-0.0242186182489272
PI_137871,-0.0320862642756898,0.00260069580506793,-0.0366242643933893,-0.00779352047472134
PI_174823,0.012312004194574,0.0167825840045925,0.015576760571079,0.0131509070724836
PI_169440,-0.0617993763305997,-0.0144552165458763,-0.0261902860519814,0.00158211170134428
PI_109277,0.0107150145258917,0.0209349602698516,-0.0109682687498167,-0.0367893744282181
G_30655,-0.0116012263356085,-0.0276979705496503,0.0682424373211486,-0.00140213819845299
G_32711,-0.0478822143253335,-0.0406175080052615,-0.0337808469802067,-0.000644369787333
PI_137889,-0.0308593539605675,0.000696615107132753,-0.0290559358132377,0.00854817698277727
G_29643,0.00333030941179775,-0.044048773028901,-0.0370861157641573,0.0107610966435107
G_29642,-0.028415405333753,-0.00760752075382256,-0.0220446495273277,0.0320636551203748
PI_137884,-0.0488511866210796,-0.00472854588753824,-0.0420474452651921,0.00121234284751554
PI_475748,0.0480940216140826,0.00784578663744897,0.0633013790826698,0.112274923435185
PI_137880,-0.0325374974685035,-0.00010252509794448,-0.0280809002266243,0.0165089455409125
PI_172854,-0.0522645722311483,-0.0172614853414117,-0.0184153400819015,0.00782540253121489
